date,virus,Sample Name,template,num_reps,median,count,at_least_3CTvals,Well,Well Position,CT,Replicate,sample_type,medDist1_method,count2,at_least_3CTvals_aftOut
10-06,TSV,1.00E+03,20000,5,11.682662,3,keep,41,D5,11.682662,5,STD,keep,1,remove
10-06,TSV,1.00E+03,20000,5,11.682662,3,keep,38,D2,9.881098,2,STD,remove,1,NA
10-06,TSV,1.00E+03,20000,5,11.682662,3,keep,40,D4,NA,4,STD,NA,1,NA
10-06,TSV,1.00E+03,20000,5,11.682662,3,keep,39,D3,NA,3,STD,NA,1,NA
10-06,TSV,1.00E+03,20000,5,11.682662,3,keep,37,D1,13.120102,1,STD,remove,1,NA
10-06,TSV,1.00E+04,2e+05,5,9.337914,5,keep,28,C4,8.854945,4,STD,keep,5,keep
10-06,TSV,1.00E+04,2e+05,5,9.337914,5,keep,29,C5,9.337914,5,STD,keep,5,keep
10-06,TSV,1.00E+04,2e+05,5,9.337914,5,keep,26,C2,9.762689,2,STD,keep,5,keep
10-06,TSV,1.00E+04,2e+05,5,9.337914,5,keep,27,C3,9.3631315,3,STD,keep,5,keep
10-06,TSV,1.00E+04,2e+05,5,9.337914,5,keep,25,C1,8.823107,1,STD,keep,5,keep
10-06,TSV,1.00E+05,2e+06,5,8.0034,5,keep,13,B1,7.827093,1,STD,keep,5,keep
10-06,TSV,1.00E+05,2e+06,5,8.0034,5,keep,15,B3,8.13137,3,STD,keep,5,keep
10-06,TSV,1.00E+05,2e+06,5,8.0034,5,keep,14,B2,8.0034,2,STD,keep,5,keep
10-06,TSV,1.00E+05,2e+06,5,8.0034,5,keep,16,B4,8.24379,4,STD,keep,5,keep
10-06,TSV,1.00E+05,2e+06,5,8.0034,5,keep,17,B5,7.9879036,5,STD,keep,5,keep
10-06,TSV,1.00E+06,2e+07,5,7.098988,5,keep,4,A4,6.9206185,4,STD,keep,5,keep
10-06,TSV,1.00E+06,2e+07,5,7.098988,5,keep,3,A3,7.057596,3,STD,keep,5,keep
10-06,TSV,1.00E+06,2e+07,5,7.098988,5,keep,1,A1,7.1934443,1,STD,keep,5,keep
10-06,TSV,1.00E+06,2e+07,5,7.098988,5,keep,5,A5,7.1881857,5,STD,keep,5,keep
10-06,TSV,1.00E+06,2e+07,5,7.098988,5,keep,2,A2,7.098988,2,STD,keep,5,keep
10-06,TSV,Val.10,Val.10,5,12.158545,3,keep,30,C6,12.959127,1,UNK,keep,3,keep
10-06,TSV,Val.10,Val.10,5,12.158545,3,keep,33,C9,NA,4,UNK,NA,3,NA
10-06,TSV,Val.10,Val.10,5,12.158545,3,keep,32,C8,12.158545,3,UNK,keep,3,keep
10-06,TSV,Val.10,Val.10,5,12.158545,3,keep,31,C7,12.1342945,2,UNK,keep,3,keep
10-06,TSV,Val.10,Val.10,5,12.158545,3,keep,34,C10,NA,5,UNK,NA,3,NA
10-06,TSV,Val.18,Val.18,5,11.38373,5,keep,45,D9,11.224315,4,UNK,keep,4,keep
10-06,TSV,Val.18,Val.18,5,11.38373,5,keep,44,D8,11.388757,3,UNK,keep,4,keep
10-06,TSV,Val.18,Val.18,5,11.38373,5,keep,46,D10,10.855141,5,UNK,keep,4,keep
10-06,TSV,Val.18,Val.18,5,11.38373,5,keep,43,D7,12.699551,2,UNK,remove,4,NA
10-06,TSV,Val.18,Val.18,5,11.38373,5,keep,42,D6,11.38373,1,UNK,keep,4,keep
10-06,TSV,Val.33,Val.33,5,14.106111,4,keep,55,E7,NA,2,UNK,NA,2,NA
10-06,TSV,Val.33,Val.33,5,14.106111,4,keep,57,E9,15.302249,4,UNK,remove,2,NA
10-06,TSV,Val.33,Val.33,5,14.106111,4,keep,58,E10,14.313664,5,UNK,keep,2,remove
10-06,TSV,Val.33,Val.33,5,14.106111,4,keep,54,E6,12.783955,1,UNK,remove,2,NA
10-06,TSV,Val.33,Val.33,5,14.106111,4,keep,56,E8,13.898558,3,UNK,keep,2,remove
10-06,TSV,Val.7,Val.7,5,12.310986,5,keep,7,A7,11.237563,2,UNK,remove,3,NA
10-06,TSV,Val.7,Val.7,5,12.310986,5,keep,6,A6,12.310986,1,UNK,keep,3,keep
10-06,TSV,Val.7,Val.7,5,12.310986,5,keep,10,A10,13.940605,5,UNK,remove,3,NA
10-06,TSV,Val.7,Val.7,5,12.310986,5,keep,9,A9,12.905054,4,UNK,keep,3,keep
10-06,TSV,Val.7,Val.7,5,12.310986,5,keep,8,A8,12.088706,3,UNK,keep,3,keep
10-06,TSV,Val.8,Val.8,5,13.302187,5,keep,18,B6,13.020312,1,UNK,keep,3,keep
10-06,TSV,Val.8,Val.8,5,13.302187,5,keep,21,B9,14.529443,4,UNK,remove,3,NA
10-06,TSV,Val.8,Val.8,5,13.302187,5,keep,22,B10,17.160404,5,UNK,remove,3,NA
10-06,TSV,Val.8,Val.8,5,13.302187,5,keep,19,B7,13.302187,2,UNK,keep,3,keep
10-06,TSV,Val.8,Val.8,5,13.302187,5,keep,20,B8,12.462434,3,UNK,keep,3,keep
10-17,TSV,0.00E+00,0,5,30.976969,1,remove,86,H2,NA,2,STD,NA,NA,NA
10-17,TSV,0.00E+00,0,5,30.976969,1,remove,89,H5,NA,5,STD,NA,NA,NA
10-17,TSV,0.00E+00,0,5,30.976969,1,remove,87,H3,NA,3,STD,NA,NA,NA
10-17,TSV,0.00E+00,0,5,30.976969,1,remove,85,H1,30.976969,1,STD,NA,NA,NA
10-17,TSV,0.00E+00,0,5,30.976969,1,remove,88,H4,NA,4,STD,NA,NA,NA
10-17,TSV,1.00E+00,20,5,NA,0,remove,73,G1,NA,1,STD,NA,NA,NA
10-17,TSV,1.00E+00,20,5,NA,0,remove,76,G4,NA,4,STD,NA,NA,NA
10-17,TSV,1.00E+00,20,5,NA,0,remove,77,G5,NA,5,STD,NA,NA,NA
10-17,TSV,1.00E+00,20,5,NA,0,remove,75,G3,NA,3,STD,NA,NA,NA
10-17,TSV,1.00E+00,20,5,NA,0,remove,74,G2,NA,2,STD,NA,NA,NA
10-17,TSV,1.00E+01,200,5,12.165262,4,keep,65,F5,11.356443,5,STD,keep,3,keep
10-17,TSV,1.00E+01,200,5,12.165262,4,keep,64,F4,23.001038,4,STD,remove,3,NA
10-17,TSV,1.00E+01,200,5,12.165262,4,keep,63,F3,12.096525,3,STD,keep,3,keep
10-17,TSV,1.00E+01,200,5,12.165262,4,keep,62,F2,NA,2,STD,NA,3,NA
10-17,TSV,1.00E+01,200,5,12.165262,4,keep,61,F1,12.233999,1,STD,keep,3,keep
10-17,TSV,1.00E+02,2000,5,10.116364,5,keep,52,E4,8.82268,4,STD,remove,3,NA
10-17,TSV,1.00E+02,2000,5,10.116364,5,keep,51,E3,10.116364,3,STD,keep,3,keep
10-17,TSV,1.00E+02,2000,5,10.116364,5,keep,53,E5,10.131462,5,STD,keep,3,keep
10-17,TSV,1.00E+02,2000,5,10.116364,5,keep,49,E1,9.013989,1,STD,remove,3,NA
10-17,TSV,1.00E+02,2000,5,10.116364,5,keep,50,E2,10.460796,2,STD,keep,3,keep
10-17,TSV,1.00E+03,20000,5,8.682176,5,keep,39,D3,9.140851,3,STD,keep,5,keep
10-17,TSV,1.00E+03,20000,5,8.682176,5,keep,40,D4,8.633956,4,STD,keep,5,keep
10-17,TSV,1.00E+03,20000,5,8.682176,5,keep,41,D5,8.356704,5,STD,keep,5,keep
10-17,TSV,1.00E+03,20000,5,8.682176,5,keep,38,D2,8.682176,2,STD,keep,5,keep
10-17,TSV,1.00E+03,20000,5,8.682176,5,keep,37,D1,8.984918,1,STD,keep,5,keep
10-17,TSV,1.00E+04,2e+05,5,7.528298,5,keep,25,C1,7.4873757,1,STD,keep,5,keep
10-17,TSV,1.00E+04,2e+05,5,7.528298,5,keep,26,C2,7.325548,2,STD,keep,5,keep
10-17,TSV,1.00E+04,2e+05,5,7.528298,5,keep,29,C5,7.528298,5,STD,keep,5,keep
10-17,TSV,1.00E+04,2e+05,5,7.528298,5,keep,27,C3,7.5997066,3,STD,keep,5,keep
10-17,TSV,1.00E+04,2e+05,5,7.528298,5,keep,28,C4,7.5405135,4,STD,keep,5,keep
10-17,TSV,1.00E+05,2e+06,5,6.658719,5,keep,14,B2,6.672484,2,STD,keep,5,keep
10-17,TSV,1.00E+05,2e+06,5,6.658719,5,keep,13,B1,6.785774,1,STD,keep,5,keep
10-17,TSV,1.00E+05,2e+06,5,6.658719,5,keep,15,B3,6.658719,3,STD,keep,5,keep
10-17,TSV,1.00E+05,2e+06,5,6.658719,5,keep,17,B5,6.644776,5,STD,keep,5,keep
10-17,TSV,1.00E+05,2e+06,5,6.658719,5,keep,16,B4,6.5765853,4,STD,keep,5,keep
10-17,TSV,1.00E+06,2e+07,5,5.9371767,5,keep,2,A2,5.7200623,2,STD,keep,5,keep
10-17,TSV,1.00E+06,2e+07,5,5.9371767,5,keep,4,A4,5.967424,4,STD,keep,5,keep
10-17,TSV,1.00E+06,2e+07,5,5.9371767,5,keep,3,A3,5.9371767,3,STD,keep,5,keep
10-17,TSV,1.00E+06,2e+07,5,5.9371767,5,keep,5,A5,5.8690457,5,STD,keep,5,keep
10-17,TSV,1.00E+06,2e+07,5,5.9371767,5,keep,1,A1,6.007006,1,STD,keep,5,keep
10-17,TSV,Val.12,Val.12,3,NA,0,remove,19,B7,NA,2,UNK,NA,NA,NA
10-17,TSV,Val.12,Val.12,3,NA,0,remove,20,B8,NA,3,UNK,NA,NA,NA
10-17,TSV,Val.12,Val.12,3,NA,0,remove,18,B6,NA,1,UNK,NA,NA,NA
10-17,TSV,Val.14,Val.14,3,13.73642,3,keep,31,C7,13.73642,2,UNK,keep,3,keep
10-17,TSV,Val.14,Val.14,3,13.73642,3,keep,30,C6,13.0582075,1,UNK,keep,3,keep
10-17,TSV,Val.14,Val.14,3,13.73642,3,keep,32,C8,14.12185,3,UNK,keep,3,keep
10-17,TSV,Val.25,Val.25,3,23.4410525,2,keep,43,D7,22.004908,2,UNK,remove,NA,NA
10-17,TSV,Val.25,Val.25,3,23.4410525,2,keep,44,D8,NA,3,UNK,NA,NA,NA
10-17,TSV,Val.25,Val.25,3,23.4410525,2,keep,42,D6,24.877197,1,UNK,remove,NA,NA
10-17,TSV,Val.28,Val.28,3,12.5077795,2,keep,54,E6,12.249891,1,UNK,keep,2,keep
10-17,TSV,Val.28,Val.28,3,12.5077795,2,keep,56,E8,12.765668,3,UNK,keep,2,keep
10-17,TSV,Val.28,Val.28,3,12.5077795,2,keep,55,E7,NA,2,UNK,NA,2,NA
10-17,TSV,Val.9,Val.9,3,10.969816,3,keep,7,A7,10.969816,2,UNK,keep,3,keep
10-17,TSV,Val.9,Val.9,3,10.969816,3,keep,6,A6,10.952341,1,UNK,keep,3,keep
10-17,TSV,Val.9,Val.9,3,10.969816,3,keep,8,A8,11.85269,3,UNK,keep,3,keep
12-21,WSSV,Pvan010_1e1_VP28.31t,Pvan010,5,11.8102985,2,remove,62,F2,NA,2,UNK,NA,NA,NA
12-21,WSSV,Pvan010_1e1_VP28.31t,Pvan010,5,11.8102985,2,remove,65,F5,NA,5,UNK,NA,NA,NA
12-21,WSSV,Pvan010_1e1_VP28.31t,Pvan010,5,11.8102985,2,remove,61,F1,NA,1,UNK,NA,NA,NA
12-21,WSSV,Pvan010_1e1_VP28.31t,Pvan010,5,11.8102985,2,remove,63,F3,12.310614,3,UNK,NA,NA,NA
12-21,WSSV,Pvan010_1e1_VP28.31t,Pvan010,5,11.8102985,2,remove,64,F4,11.309983,4,UNK,NA,NA,NA
12-21,WSSV,Pvan010_1e2_VP28.31t,Pvan010,5,9.602591,3,keep,52,E4,NA,4,UNK,NA,2,NA
12-21,WSSV,Pvan010_1e2_VP28.31t,Pvan010,5,9.602591,3,keep,53,E5,9.602591,5,UNK,keep,2,remove
12-21,WSSV,Pvan010_1e2_VP28.31t,Pvan010,5,9.602591,3,keep,50,E2,NA,2,UNK,NA,2,NA
12-21,WSSV,Pvan010_1e2_VP28.31t,Pvan010,5,9.602591,3,keep,49,E1,9.149254,1,UNK,keep,2,remove
12-21,WSSV,Pvan010_1e2_VP28.31t,Pvan010,5,9.602591,3,keep,51,E3,11.181621,3,UNK,remove,2,NA
12-21,WSSV,Pvan010_1e3_VP28.31t,Pvan010,5,8.8816805,5,keep,40,D4,8.630046,4,UNK,keep,3,keep
12-21,WSSV,Pvan010_1e3_VP28.31t,Pvan010,5,8.8816805,5,keep,37,D1,9.270015,1,UNK,keep,3,keep
12-21,WSSV,Pvan010_1e3_VP28.31t,Pvan010,5,8.8816805,5,keep,39,D3,7.702969,3,UNK,remove,3,NA
12-21,WSSV,Pvan010_1e3_VP28.31t,Pvan010,5,8.8816805,5,keep,38,D2,9.922369,2,UNK,remove,3,NA
12-21,WSSV,Pvan010_1e3_VP28.31t,Pvan010,5,8.8816805,5,keep,41,D5,8.8816805,5,UNK,keep,3,keep
12-21,WSSV,Pvan010_1e4_VP28.31t,Pvan010,5,7.8431077,5,keep,25,C1,8.99797,1,UNK,remove,4,NA
12-21,WSSV,Pvan010_1e4_VP28.31t,Pvan010,5,7.8431077,5,keep,28,C4,7.8431077,4,UNK,keep,4,keep
12-21,WSSV,Pvan010_1e4_VP28.31t,Pvan010,5,7.8431077,5,keep,29,C5,7.0445004,5,UNK,keep,4,keep
12-21,WSSV,Pvan010_1e4_VP28.31t,Pvan010,5,7.8431077,5,keep,26,C2,7.957605,2,UNK,keep,4,keep
12-21,WSSV,Pvan010_1e4_VP28.31t,Pvan010,5,7.8431077,5,keep,27,C3,7.2576866,3,UNK,keep,4,keep
12-21,WSSV,Pvan010_1e5_VP28.31t,Pvan010,5,6.872277,5,keep,16,B4,6.5519567,4,UNK,keep,5,keep
12-21,WSSV,Pvan010_1e5_VP28.31t,Pvan010,5,6.872277,5,keep,14,B2,6.932508,2,UNK,keep,5,keep
12-21,WSSV,Pvan010_1e5_VP28.31t,Pvan010,5,6.872277,5,keep,17,B5,6.872277,5,UNK,keep,5,keep
12-21,WSSV,Pvan010_1e5_VP28.31t,Pvan010,5,6.872277,5,keep,15,B3,6.5772095,3,UNK,keep,5,keep
12-21,WSSV,Pvan010_1e5_VP28.31t,Pvan010,5,6.872277,5,keep,13,B1,7.0308466,1,UNK,keep,5,keep
12-21,WSSV,Pvan010_1e6_VP28.31t,Pvan010,5,5.9831786,5,keep,1,A1,6.041999,1,UNK,keep,5,keep
12-21,WSSV,Pvan010_1e6_VP28.31t,Pvan010,5,5.9831786,5,keep,3,A3,5.7932158,3,UNK,keep,5,keep
12-21,WSSV,Pvan010_1e6_VP28.31t,Pvan010,5,5.9831786,5,keep,5,A5,5.9831786,5,UNK,keep,5,keep
12-21,WSSV,Pvan010_1e6_VP28.31t,Pvan010,5,5.9831786,5,keep,4,A4,5.7803497,4,UNK,keep,5,keep
12-21,WSSV,Pvan010_1e6_VP28.31t,Pvan010,5,5.9831786,5,keep,2,A2,5.9871697,2,UNK,keep,5,keep
12-21,WSSV,water_VP28.31t,water,5,NA,0,remove,86,H2,NA,2,STD,NA,NA,NA
12-21,WSSV,water_VP28.31t,water,5,NA,0,remove,85,H1,NA,1,STD,NA,NA,NA
12-21,WSSV,water_VP28.31t,water,5,NA,0,remove,87,H3,NA,3,STD,NA,NA,NA
12-21,WSSV,water_VP28.31t,water,5,NA,0,remove,89,H5,NA,5,STD,NA,NA,NA
12-21,WSSV,water_VP28.31t,water,5,NA,0,remove,88,H4,NA,4,STD,NA,NA,NA
