* Barcode = NA
* Block Type = Fast 96-Well Block (0.1mL)
* Calibration Background is expired  = No
* Calibration Background performed on = 02-18-2022
* Calibration Normalization FAM-ROX is expired = Yes
* Calibration Normalization FAM-ROX performed on = 01-27-2021
* Calibration Normalization VIC-ROX is expired = Yes
* Calibration Normalization VIC-ROX performed on = 01-27-2021
* Calibration Pure Dye FAM is expired = Yes
* Calibration Pure Dye FAM performed on = 01-27-2021
* Calibration Pure Dye ROX is expired = Yes
* Calibration Pure Dye ROX performed on = 01-27-2021
* Calibration Pure Dye VIC is expired = Yes
* Calibration Pure Dye VIC performed on = 01-27-2021
* Calibration ROI is expired  = No
* Calibration ROI performed on = 02-18-2022
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 01-27-2021
* Chemistry = TAQMAN
* Comment = NA
* Date Created = 02-23-2022 13:02:58 PM EST
* Date Modified = 02-23-2022 16:36:10 PM EST
* Experiment File Name = E:\2022-02-22 TSV high-low background.eds
* Experiment Name = 2022-02-22 TSV high-low background
* Experiment Run Start Time = 02-23-2022 23:14:49 PM EST
* Experiment Run Stop Time = 02-24-2022 00:48:46 AM EST
* Experiment Type = Standard Curve
* Instrument Name = 285881139
* Instrument Serial Number = 285881139
* Instrument Type = QuantStudio 12K Flex
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 1, Step 1
* User Name = NA

[Multicomponent Data]
Well	Well Position	Cycle	ROX	FAM	VIC
3	      A3	31	435,058.031	24,029,110.000	5,239,716.000
4	      A4	31	410,904.969	26,484,904.000	4,763,638.500
5	      A5	31	435,760.469	27,614,940.000	4,779,007.500
6	      A6	31	461,029.062	28,224,350.000	4,783,496.000
7	      A7	31			
8	      A8	31			
9	      A9	31			
10	      A10	31			
11	      A11	31			
12	      A12	31			
13	      B1	31	425,504.719	26,206,070.000	4,828,739.500
14	      B2	31	422,067.656	22,449,834.000	5,315,189.000
15	      B3	31	426,296.312	24,205,952.000	5,057,927.000
16	      B4	31	431,252.031	25,003,594.000	4,742,202.000
17	      B5	31	468,278.219	25,182,564.000	4,774,518.000
18	      B6	31	470,197.062	26,077,052.000	4,616,292.500
19	      B7	31			
20	      B8	31			
21	      B9	31			
22	      B10	31			
23	      B11	31			
24	      B12	31			
25	      C1	31	425,809.406	23,284,144.000	4,981,428.000
26	      C2	31	441,878.125	21,356,748.000	5,521,814.000
27	      C3	31	445,978.375	23,490,558.000	4,532,344.500
28	      C4	31	436,263.000	24,101,070.000	4,574,660.000
29	      C5	31	477,565.625	23,348,788.000	4,553,686.000
30	      C6	31	441,096.156	23,620,906.000	4,486,205.500
31	      C7	31			
32	      C8	31			
33	      C9	31			
34	      C10	31			
35	      C11	31			
36	      C12	31			
37	      D1	31	392,518.625	20,141,160.000	4,699,697.000
38	      D2	31	355,603.844	20,352,396.000	4,580,508.500
39	      D3	31	399,092.125	21,430,232.000	4,307,516.500
40	      D4	31	447,430.375	20,633,326.000	4,962,406.000
41	      D5	31	418,047.375	21,802,510.000	4,248,483.500
42	      D6	31	431,658.875	22,081,170.000	4,420,195.500
43	      D7	31			
44	      D8	31			
45	      D9	31			
46	      D10	31			
47	      D11	31			
48	      D12	31			
49	      E1	31	438,154.469	20,998,120.000	5,046,863.500
50	      E2	31	411,708.062	17,692,546.000	5,184,080.000
51	      E3	31	483,747.406	18,348,678.000	5,220,614.500
52	      E4	31	423,096.969	19,039,046.000	4,729,659.000
53	      E5	31	465,760.500	20,061,186.000	5,006,486.500
54	      E6	31	466,837.125	20,269,022.000	4,974,554.000
55	      E7	31			
56	      E8	31			
57	      E9	31			
58	      E10	31			
59	      E11	31			
60	      E12	31			
61	      F1	31	72,256.766	8,996,725.000	566,016.375
62	      F2	31	430,589.625	11,730,953.000	4,002,943.250
63	      F3	31	461,139.844	15,946,297.000	4,145,708.250
64	      F4	31			
65	      F5	31			
66	      F6	31			
67	      F7	31			
68	      F8	31			
69	      F9	31			
70	      F10	31			
71	      F11	31			
72	      F12	31			
73	      G1	31	299,495.469	9,261,568.000	2,942,030.000
74	      G2	31	71,772.758	8,232,324.500	548,824.312
75	      G3	31	316,037.062	8,278,262.500	2,751,418.250
76	      G4	31			
77	      G5	31			
78	      G6	31			
79	      G7	31			
80	      G8	31			
81	      G9	31			
82	      G10	31			
83	      G11	31			
84	      G12	31			
85	      H1	31	123,925.992	8,088,358.000	1,609,761.875
86	      H2	31	153,272.391	7,609,492.000	1,466,983.875
87	      H3	31	103,877.719	7,750,179.500	709,951.875
88	      H4	31			
89	      H5	31			
90	      H6	31			
91	      H7	31			
92	      H8	31			
93	      H9	31			
94	      H10	31			
95	      H11	31			
96	      H12	31			
1	      A1	32	419,014.719	29,589,672.000	4,312,223.000
2	      A2	32	376,079.688	23,306,078.000	4,596,934.000
3	      A3	32	435,598.625	24,040,626.000	5,260,055.000
4	      A4	32	411,374.906	26,508,218.000	4,780,165.500
5	      A5	32	436,784.781	27,644,536.000	4,801,138.500
6	      A6	32	462,249.281	28,249,642.000	4,802,056.500
7	      A7	32			
8	      A8	32			
9	      A9	32			
10	      A10	32			
11	      A11	32			
12	      A12	32			
13	      B1	32	426,741.812	26,220,394.000	4,848,140.500
14	      B2	32	423,006.938	22,443,878.000	5,339,719.000
15	      B3	32	427,436.438	24,213,480.000	5,075,561.500
16	      B4	32	431,539.281	25,015,548.000	4,768,072.000
17	      B5	32	469,361.438	25,203,656.000	4,798,324.000
18	      B6	32	470,808.906	26,090,974.000	4,638,099.500
19	      B7	32			
20	      B8	32			
21	      B9	32			
22	      B10	32			
23	      B11	32			
24	      B12	32			
25	      C1	32	427,254.219	23,296,322.000	5,004,438.500
26	      C2	32	442,078.875	21,341,912.000	5,548,224.000
27	      C3	32	446,683.656	23,490,310.000	4,558,392.000
28	      C4	32	437,385.875	24,098,560.000	4,595,022.000
29	      C5	32	477,832.062	23,360,264.000	4,575,565.000
30	      C6	32	441,542.094	23,631,380.000	4,511,406.500
31	      C7	32			
32	      C8	32			
33	      C9	32			
34	      C10	32			
35	      C11	32			
36	      C12	32			
37	      D1	32	393,188.625	20,141,716.000	4,718,998.500
38	      D2	32	356,242.688	20,349,694.000	4,600,567.000
39	      D3	32	400,052.375	21,420,334.000	4,325,465.000
40	      D4	32	447,301.750	20,629,340.000	4,989,745.000
41	      D5	32	418,110.156	21,810,698.000	4,276,499.000
42	      D6	32	431,837.281	22,084,180.000	4,440,951.000
43	      D7	32			
44	      D8	32			
45	      D9	32			
46	      D10	32			
47	      D11	32			
48	      D12	32			
49	      E1	32	439,014.469	21,002,276.000	5,069,832.000
50	      E2	32	412,394.938	17,694,808.000	5,207,697.000
51	      E3	32	484,589.000	18,358,730.000	5,249,471.000
52	      E4	32	423,926.625	19,056,108.000	4,754,843.500
53	      E5	32	465,642.344	20,066,884.000	5,033,032.000
54	      E6	32	467,778.188	20,273,178.000	5,000,664.000
55	      E7	32			
56	      E8	32			
57	      E9	32			
58	      E10	32			
59	      E11	32			
60	      E12	32			
61	      F1	32	82,581.344	9,125,108.000	656,393.438
62	      F2	32	433,962.750	12,042,510.000	4,035,133.500
63	      F3	32	463,043.469	16,281,285.000	4,166,169.750
64	      F4	32			
65	      F5	32			
66	      F6	32			
67	      F7	32			
68	      F8	32			
69	      F9	32			
70	      F10	32			
71	      F11	32			
72	      F12	32			
73	      G1	32	317,732.469	9,582,485.000	3,118,999.250
74	      G2	32	72,151.258	8,340,449.500	556,512.000
75	      G3	32	348,325.062	8,502,279.000	3,052,842.000
76	      G4	32			
77	      G5	32			
78	      G6	32			
79	      G7	32			
80	      G8	32			
81	      G9	32			
82	      G10	32			
83	      G11	32			
84	      G12	32			
85	      H1	32	145,541.719	8,189,934.500	1,812,202.875
86	      H2	32	173,753.875	7,711,261.000	1,657,852.125
87	      H3	32	119,571.586	7,843,269.000	842,699.625
88	      H4	32			
89	      H5	32			
90	      H6	32			
91	      H7	32			
92	      H8	32			
93	      H9	32			
94	      H10	32			
95	      H11	32			
96	      H12	32			
1	      A1	33	420,185.969	29,686,098.000	4,328,276.500
2	      A2	33	376,557.031	23,308,970.000	4,612,592.000
3	      A3	33	436,162.531	24,048,214.000	5,282,991.000
4	      A4	33	412,006.562	26,519,822.000	4,798,944.500
5	      A5	33	437,572.062	27,678,786.000	4,823,657.500
6	      A6	33	462,124.438	28,263,350.000	4,828,534.500
7	      A7	33			
8	      A8	33			
9	      A9	33			
10	      A10	33			
11	      A11	33			
12	      A12	33			
13	      B1	33	427,106.688	26,235,132.000	4,868,998.000
14	      B2	33	423,794.750	22,441,570.000	5,361,242.500
15	      B3	33	428,125.250	24,207,054.000	5,098,705.500
16	      B4	33	432,433.250	25,018,622.000	4,785,458.500
17	      B5	33	469,391.438	25,213,690.000	4,822,830.500
18	      B6	33	471,954.688	26,109,772.000	4,654,407.500
19	      B7	33			
20	      B8	33			
21	      B9	33			
22	      B10	33			
23	      B11	33			
24	      B12	33			
25	      C1	33	427,846.469	23,287,886.000	5,026,665.500
26	      C2	33	443,068.250	21,330,218.000	5,576,090.500
27	      C3	33	447,666.375	23,485,242.000	4,586,577.000
28	      C4	33	438,012.406	24,102,334.000	4,616,335.000
29	      C5	33	478,259.812	23,363,904.000	4,595,343.500
30	      C6	33	441,661.344	23,635,058.000	4,537,064.500
31	      C7	33			
32	      C8	33			
33	      C9	33			
34	      C10	33			
35	      C11	33			
36	      C12	33			
37	      D1	33	393,338.469	20,137,714.000	4,738,213.000
38	      D2	33	356,616.500	20,341,286.000	4,625,286.500
39	      D3	33	400,550.438	21,414,962.000	4,346,684.500
40	      D4	33	448,058.000	20,635,008.000	5,013,633.000
41	      D5	33	418,799.406	21,819,364.000	4,300,462.500
42	      D6	33	431,941.031	22,091,358.000	4,466,082.500
43	      D7	33			
44	      D8	33			
45	      D9	33			
46	      D10	33			
47	      D11	33			
48	      D12	33			
49	      E1	33	439,503.281	21,007,680.000	5,096,764.000
50	      E2	33	412,893.781	17,699,770.000	5,232,428.500
51	      E3	33	486,111.906	18,362,796.000	5,279,961.500
52	      E4	33	423,981.844	19,059,084.000	4,778,906.000
53	      E5	33	465,713.250	20,075,254.000	5,058,399.500
54	      E6	33	467,544.125	20,294,066.000	5,022,681.000
55	      E7	33			
56	      E8	33			
57	      E9	33			
58	      E10	33			
59	      E11	33			
60	      E12	33			
61	      F1	33	114,175.055	9,223,274.000	933,315.250
62	      F2	33	436,237.312	12,328,999.000	4,064,750.250
63	      F3	33	464,903.188	16,597,445.000	4,186,960.250
64	      F4	33			
65	      F5	33			
66	      F6	33			
67	      F7	33			
68	      F8	33			
69	      F9	33			
70	      F10	33			
71	      F11	33			
72	      F12	33			
73	      G1	33	329,397.219	9,866,976.000	3,237,341.000
74	      G2	33	74,149.805	8,447,117.000	573,356.938
75	      G3	33	370,804.719	8,738,344.000	3,262,877.750
76	      G4	33			
77	      G5	33			
78	      G6	33			
79	      G7	33			
80	      G8	33			
81	      G9	33			
82	      G10	33			
83	      G11	33			
84	      G12	33			
85	      H1	33	168,071.625	8,291,877.500	2,022,339.875
86	      H2	33	193,690.469	7,815,706.500	1,844,433.000
87	      H3	33	139,162.312	7,937,788.500	1,007,974.938
88	      H4	33			
89	      H5	33			
90	      H6	33			
91	      H7	33			
92	      H8	33			
93	      H9	33			
94	      H10	33			
95	      H11	33			
96	      H12	33			
1	      A1	34	421,820.031	29,778,542.000	4,343,097.500
2	      A2	34	378,002.656	23,321,070.000	4,620,266.500
3	      A3	34	435,972.094	24,051,370.000	5,295,480.500
4	      A4	34	412,397.094	26,528,516.000	4,810,770.500
5	      A5	34	438,711.312	27,718,436.000	4,843,227.000
6	      A6	34	462,943.656	28,292,814.000	4,842,288.500
7	      A7	34			
8	      A8	34			
9	      A9	34			
10	      A10	34			
11	      A11	34			
12	      A12	34			
13	      B1	34	427,850.406	26,248,626.000	4,881,852.500
14	      B2	34	424,722.969	22,433,858.000	5,374,800.000
15	      B3	34	428,815.281	24,213,770.000	5,120,514.000
16	      B4	34	433,284.531	25,042,642.000	4,801,515.000
17	      B5	34	470,222.594	25,242,804.000	4,837,985.000
18	      B6	34	472,862.969	26,120,786.000	4,666,414.000
19	      B7	34			
20	      B8	34			
21	      B9	34			
22	      B10	34			
23	      B11	34			
24	      B12	34			
25	      C1	34	428,416.219	23,285,148.000	5,043,935.500
26	      C2	34	443,537.625	21,337,918.000	5,597,376.500
27	      C3	34	448,448.500	23,509,976.000	4,602,001.500
28	      C4	34	437,958.094	24,119,180.000	4,632,175.000
29	      C5	34	479,794.781	23,372,510.000	4,612,795.000
30	      C6	34	442,245.969	23,642,974.000	4,554,042.000
31	      C7	34			
32	      C8	34			
33	      C9	34			
34	      C10	34			
35	      C11	34			
36	      C12	34			
37	      D1	34	394,038.094	20,152,346.000	4,754,939.500
38	      D2	34	356,679.688	20,349,010.000	4,642,562.000
39	      D3	34	401,254.406	21,430,082.000	4,361,070.000
40	      D4	34	448,713.219	20,644,346.000	5,033,803.000
41	      D5	34	420,207.688	21,832,938.000	4,321,991.000
42	      D6	34	432,253.688	22,105,850.000	4,482,527.500
43	      D7	34			
44	      D8	34			
45	      D9	34			
46	      D10	34			
47	      D11	34			
48	      D12	34			
49	      E1	34	438,973.156	21,008,988.000	5,117,114.500
50	      E2	34	413,668.281	17,693,748.000	5,253,472.500
51	      E3	34	487,157.156	18,365,642.000	5,304,818.000
52	      E4	34	424,523.312	19,061,458.000	4,797,989.000
53	      E5	34	466,916.719	20,083,694.000	5,079,453.500
54	      E6	34	468,219.344	20,292,246.000	5,040,773.000
55	      E7	34			
56	      E8	34			
57	      E9	34			
58	      E10	34			
59	      E11	34			
60	      E12	34			
61	      F1	34	151,166.578	9,318,692.000	1,259,532.625
62	      F2	34	437,055.938	12,596,207.000	4,085,073.000
63	      F3	34	466,716.312	16,904,830.000	4,204,903.000
64	      F4	34			
65	      F5	34			
66	      F6	34			
67	      F7	34			
68	      F8	34			
69	      F9	34			
70	      F10	34			
71	      F11	34			
72	      F12	34			
73	      G1	34	336,827.625	10,118,932.000	3,311,218.250
74	      G2	34	79,842.672	8,541,728.000	625,170.000
75	      G3	34	388,887.969	8,984,622.000	3,425,154.000
76	      G4	34			
77	      G5	34			
78	      G6	34			
79	      G7	34			
80	      G8	34			
81	      G9	34			
82	      G10	34			
83	      G11	34			
84	      G12	34			
85	      H1	34	191,200.938	8,388,366.000	2,231,774.000
86	      H2	34	212,775.125	7,921,884.000	2,025,284.625
87	      H3	34	162,235.344	8,033,189.000	1,203,728.750
88	      H4	34			
89	      H5	34			
90	      H6	34			
91	      H7	34			
92	      H8	34			
93	      H9	34			
94	      H10	34			
95	      H11	34			
96	      H12	34			
1	      A1	35	422,628.281	29,857,878.000	4,354,324.000
2	      A2	35	378,026.156	23,325,614.000	4,633,743.000
3	      A3	35	436,758.969	24,050,834.000	5,307,205.000
4	      A4	35	412,861.438	26,535,578.000	4,820,414.000
5	      A5	35	440,502.125	27,727,876.000	4,866,135.500
6	      A6	35	463,688.250	28,304,206.000	4,853,785.500
7	      A7	35			
8	      A8	35			
9	      A9	35			
10	      A10	35			
11	      A11	35			
12	      A12	35			
13	      B1	35	428,236.094	26,252,676.000	4,894,395.000
14	      B2	35	425,643.625	22,429,120.000	5,391,418.500
15	      B3	35	429,931.750	24,212,136.000	5,137,553.500
16	      B4	35	434,332.094	25,045,648.000	4,820,351.000
17	      B5	35	470,649.094	25,256,100.000	4,852,870.000
18	      B6	35	473,038.000	26,127,828.000	4,683,910.000
19	      B7	35			
20	      B8	35			
21	      B9	35			
22	      B10	35			
23	      B11	35			
24	      B12	35			
25	      C1	35	429,269.656	23,284,878.000	5,064,313.000
26	      C2	35	444,516.156	21,332,826.000	5,616,392.000
27	      C3	35	448,526.406	23,510,306.000	4,619,768.000
28	      C4	35	438,675.688	24,121,916.000	4,647,665.000
29	      C5	35	479,987.469	23,365,538.000	4,634,151.500
30	      C6	35	443,307.062	23,652,000.000	4,572,131.500
31	      C7	35			
32	      C8	35			
33	      C9	35			
34	      C10	35			
35	      C11	35			
36	      C12	35			
37	      D1	35	394,535.594	20,152,676.000	4,769,464.000
38	      D2	35	357,496.438	20,343,284.000	4,660,302.000
39	      D3	35	401,393.219	21,423,656.000	4,378,707.000
40	      D4	35	448,617.750	20,639,502.000	5,052,672.500
41	      D5	35	420,788.500	21,826,638.000	4,349,035.000
42	      D6	35	432,825.875	22,106,454.000	4,498,516.000
43	      D7	35			
44	      D8	35			
45	      D9	35			
46	      D10	35			
47	      D11	35			
48	      D12	35			
49	      E1	35	439,608.062	21,003,934.000	5,136,667.000
50	      E2	35	414,630.500	17,686,000.000	5,275,371.500
51	      E3	35	486,929.969	18,360,640.000	5,329,817.000
52	      E4	35	424,956.844	19,056,916.000	4,820,401.500
53	      E5	35	467,172.375	20,077,342.000	5,102,790.000
54	      E6	35	468,755.688	20,280,838.000	5,063,643.500
55	      E7	35			
56	      E8	35			
57	      E9	35			
58	      E10	35			
59	      E11	35			
60	      E12	35			
61	      F1	35	185,882.547	9,412,349.000	1,574,176.625
62	      F2	35	438,906.438	12,849,321.000	4,105,323.750
63	      F3	35	468,215.844	17,171,420.000	4,225,061.000
64	      F4	35			
65	      F5	35			
66	      F6	35			
67	      F7	35			
68	      F8	35			
69	      F9	35			
70	      F10	35			
71	      F11	35			
72	      F12	35			
73	      G1	35	342,077.000	10,351,147.000	3,372,019.250
74	      G2	35	91,654.391	8,629,010.000	726,448.625
75	      G3	35	400,325.312	9,201,505.000	3,530,031.500
76	      G4	35			
77	      G5	35			
78	      G6	35			
79	      G7	35			
80	      G8	35			
81	      G9	35			
82	      G10	35			
83	      G11	35			
84	      G12	35			
85	      H1	35	214,272.703	8,486,464.000	2,439,834.250
86	      H2	35	232,173.625	8,030,451.000	2,206,607.750
87	      H3	35	187,410.344	8,122,333.500	1,424,466.625
88	      H4	35			
89	      H5	35			
90	      H6	35			
91	      H7	35			
92	      H8	35			
93	      H9	35			
94	      H10	35			
95	      H11	35			
96	      H12	35			
1	      A1	36	422,899.844	29,909,082.000	4,372,400.000
2	      A2	36	378,318.562	23,329,544.000	4,651,100.000
3	      A3	36	437,348.250	24,060,722.000	5,322,243.500
4	      A4	36	413,516.344	26,559,084.000	4,833,668.500
5	      A5	36	441,105.375	27,741,292.000	4,882,831.500
6	      A6	36	465,385.219	28,318,488.000	4,864,735.500
7	      A7	36			
8	      A8	36			
9	      A9	36			
10	      A10	36			
11	      A11	36			
12	      A12	36			
13	      B1	36	428,694.406	26,258,160.000	4,911,066.000
14	      B2	36	425,250.312	22,432,640.000	5,408,019.500
15	      B3	36	430,468.781	24,219,262.000	5,150,258.000
16	      B4	36	434,622.125	25,056,064.000	4,833,524.000
17	      B5	36	470,832.906	25,276,082.000	4,866,869.500
18	      B6	36	473,307.781	26,124,884.000	4,698,665.000
19	      B7	36			
20	      B8	36			
21	      B9	36			
22	      B10	36			
23	      B11	36			
24	      B12	36			
25	      C1	36	429,936.531	23,287,954.000	5,080,053.500
26	      C2	36	444,953.531	21,334,590.000	5,634,933.500
27	      C3	36	449,012.125	23,512,484.000	4,638,969.500
28	      C4	36	439,111.812	24,122,358.000	4,667,737.500
29	      C5	36	480,478.281	23,372,066.000	4,645,814.500
30	      C6	36	444,593.344	23,653,658.000	4,591,334.000
31	      C7	36			
32	      C8	36			
33	      C9	36			
34	      C10	36			
35	      C11	36			
36	      C12	36			
37	      D1	36	394,885.938	20,157,270.000	4,783,595.000
38	      D2	36	358,128.250	20,349,672.000	4,675,786.500
39	      D3	36	401,781.438	21,426,758.000	4,395,088.500
40	      D4	36	449,777.844	20,637,894.000	5,073,890.500
41	      D5	36	422,123.719	21,829,764.000	4,371,704.500
42	      D6	36	434,236.812	22,116,054.000	4,513,749.000
43	      D7	36			
44	      D8	36			
45	      D9	36			
46	      D10	36			
47	      D11	36			
48	      D12	36			
49	      E1	36	440,021.656	21,016,468.000	5,153,073.000
50	      E2	36	414,843.281	17,701,774.000	5,290,997.500
51	      E3	36	486,916.188	18,371,382.000	5,353,077.000
52	      E4	36	425,850.000	19,075,470.000	4,837,231.000
53	      E5	36	467,163.188	20,083,092.000	5,122,190.000
54	      E6	36	469,292.562	20,283,714.000	5,084,494.500
55	      E7	36			
56	      E8	36			
57	      E9	36			
58	      E10	36			
59	      E11	36			
60	      E12	36			
61	      F1	36	219,298.344	9,504,515.000	1,873,810.125
62	      F2	36	439,988.469	13,099,557.000	4,121,116.000
63	      F3	36	469,583.438	17,429,226.000	4,239,677.500
64	      F4	36			
65	      F5	36			
66	      F6	36			
67	      F7	36			
68	      F8	36			
69	      F9	36			
70	      F10	36			
71	      F11	36			
72	      F12	36			
73	      G1	36	345,694.781	10,580,824.000	3,416,959.000
74	      G2	36	106,115.016	8,712,685.000	849,701.750
75	      G3	36	407,928.000	9,401,157.000	3,600,697.250
76	      G4	36			
77	      G5	36			
78	      G6	36			
79	      G7	36			
80	      G8	36			
81	      G9	36			
82	      G10	36			
83	      G11	36			
84	      G12	36			
85	      H1	36	234,830.688	8,581,006.000	2,640,295.000
86	      H2	36	255,463.938	8,151,702.500	2,425,600.250
87	      H3	36	214,780.484	8,206,257.500	1,664,545.000
88	      H4	36			
89	      H5	36			
90	      H6	36			
91	      H7	36			
92	      H8	36			
93	      H9	36			
94	      H10	36			
95	      H11	36			
96	      H12	36			
1	      A1	37	424,528.219	29,979,704.000	4,375,065.000
2	      A2	37	378,455.938	23,333,196.000	4,656,636.500
3	      A3	37	437,687.531	24,061,570.000	5,333,000.500
4	      A4	37	414,625.969	26,569,726.000	4,846,820.500
5	      A5	37	441,394.406	27,752,208.000	4,894,383.500
6	      A6	37	466,034.438	28,338,820.000	4,880,653.500
7	      A7	37			
8	      A8	37			
9	      A9	37			
10	      A10	37			
11	      A11	37			
12	      A12	37			
13	      B1	37	429,807.219	26,262,262.000	4,920,421.500
14	      B2	37	425,870.312	22,426,522.000	5,421,403.500
15	      B3	37	430,621.562	24,225,760.000	5,163,700.000
16	      B4	37	434,669.188	25,056,982.000	4,846,695.500
17	      B5	37	469,954.312	25,285,938.000	4,882,907.000
18	      B6	37	474,188.500	26,112,962.000	4,715,756.000
19	      B7	37			
20	      B8	37			
21	      B9	37			
22	      B10	37			
23	      B11	37			
24	      B12	37			
25	      C1	37	430,431.906	23,293,918.000	5,093,877.000
26	      C2	37	444,612.594	21,327,948.000	5,648,495.000
27	      C3	37	449,703.281	23,517,756.000	4,657,994.500
28	      C4	37	439,314.938	24,119,052.000	4,679,965.000
29	      C5	37	481,455.938	23,371,864.000	4,662,239.000
30	      C6	37	444,645.312	23,650,824.000	4,607,519.000
31	      C7	37			
32	      C8	37			
33	      C9	37			
34	      C10	37			
35	      C11	37			
36	      C12	37			
37	      D1	37	394,835.219	20,164,802.000	4,795,169.000
38	      D2	37	358,687.062	20,341,464.000	4,689,604.500
39	      D3	37	402,618.812	21,436,438.000	4,405,767.500
40	      D4	37	450,839.750	20,637,540.000	5,089,931.000
41	      D5	37	423,138.719	21,830,956.000	4,387,585.500
42	      D6	37	434,955.625	22,116,400.000	4,524,893.500
43	      D7	37			
44	      D8	37			
45	      D9	37			
46	      D10	37			
47	      D11	37			
48	      D12	37			
49	      E1	37	441,137.656	21,027,576.000	5,167,036.500
50	      E2	37	415,066.406	17,706,212.000	5,304,499.000
51	      E3	37	487,870.594	18,370,670.000	5,369,582.500
52	      E4	37	426,131.344	19,075,014.000	4,852,055.000
53	      E5	37	467,771.531	20,095,580.000	5,134,236.000
54	      E6	37	469,682.781	20,283,256.000	5,095,532.500
55	      E7	37			
56	      E8	37			
57	      E9	37			
58	      E10	37			
59	      E11	37			
60	      E12	37			
61	      F1	37	250,577.016	9,606,864.000	2,153,347.250
62	      F2	37	441,030.875	13,358,216.000	4,134,604.000
63	      F3	37	470,112.812	17,679,266.000	4,248,218.500
64	      F4	37			
65	      F5	37			
66	      F6	37			
67	      F7	37			
68	      F8	37			
69	      F9	37			
70	      F10	37			
71	      F11	37			
72	      F12	37			
73	      G1	37	349,338.000	10,803,747.000	3,454,123.000
74	      G2	37	121,287.266	8,799,338.000	982,227.938
75	      G3	37	413,406.469	9,590,362.000	3,652,593.750
76	      G4	37			
77	      G5	37			
78	      G6	37			
79	      G7	37			
80	      G8	37			
81	      G9	37			
82	      G10	37			
83	      G11	37			
84	      G12	37			
85	      H1	37	254,562.062	8,661,292.000	2,817,988.750
86	      H2	37	283,449.000	8,279,417.000	2,688,395.250
87	      H3	37	244,562.953	8,288,610.500	1,915,352.250
88	      H4	37			
89	      H5	37			
90	      H6	37			
91	      H7	37			
92	      H8	37			
93	      H9	37			
94	      H10	37			
95	      H11	37			
96	      H12	37			
1	      A1	38	424,338.812	30,027,956.000	4,389,964.500
2	      A2	38	379,137.844	23,332,674.000	4,668,604.000
3	      A3	38	438,389.062	24,057,188.000	5,342,449.500
4	      A4	38	414,846.812	26,566,890.000	4,852,920.000
5	      A5	38	442,055.031	27,757,264.000	4,904,107.000
6	      A6	38	466,195.938	28,349,608.000	4,889,639.000
7	      A7	38			
8	      A8	38			
9	      A9	38			
10	      A10	38			
11	      A11	38			
12	      A12	38			
13	      B1	38	430,902.812	26,276,028.000	4,930,639.000
14	      B2	38	426,726.469	22,422,816.000	5,432,886.000
15	      B3	38	431,223.406	24,218,506.000	5,177,944.500
16	      B4	38	435,164.875	25,060,006.000	4,860,486.000
17	      B5	38	470,371.906	25,288,642.000	4,894,612.000
18	      B6	38	475,382.531	26,119,764.000	4,725,253.500
19	      B7	38			
20	      B8	38			
21	      B9	38			
22	      B10	38			
23	      B11	38			
24	      B12	38			
25	      C1	38	431,055.906	23,300,198.000	5,105,908.000
26	      C2	38	445,114.781	21,327,422.000	5,661,657.500
27	      C3	38	450,318.531	23,529,442.000	4,669,831.000
28	      C4	38	439,938.188	24,130,468.000	4,689,656.500
29	      C5	38	482,207.062	23,386,722.000	4,673,171.000
30	      C6	38	445,476.719	23,650,072.000	4,622,322.000
31	      C7	38			
32	      C8	38			
33	      C9	38			
34	      C10	38			
35	      C11	38			
36	      C12	38			
37	      D1	38	395,464.500	20,161,630.000	4,803,346.000
38	      D2	38	359,090.812	20,333,842.000	4,703,345.500
39	      D3	38	403,331.844	21,432,562.000	4,419,790.000
40	      D4	38	451,497.062	20,631,462.000	5,107,780.500
41	      D5	38	423,872.875	21,838,468.000	4,404,511.500
42	      D6	38	434,848.750	22,121,646.000	4,542,618.500
43	      D7	38			
44	      D8	38			
45	      D9	38			
46	      D10	38			
47	      D11	38			
48	      D12	38			
49	      E1	38	441,636.938	21,025,780.000	5,185,358.000
50	      E2	38	415,606.938	17,704,490.000	5,319,507.000
51	      E3	38	488,341.531	18,365,300.000	5,385,795.500
52	      E4	38	426,435.875	19,066,370.000	4,867,174.000
53	      E5	38	468,147.344	20,095,606.000	5,151,359.000
54	      E6	38	469,633.375	20,285,968.000	5,112,252.500
55	      E7	38			
56	      E8	38			
57	      E9	38			
58	      E10	38			
59	      E11	38			
60	      E12	38			
61	      F1	38	278,803.375	9,702,205.000	2,406,885.500
62	      F2	38	441,351.000	13,599,425.000	4,146,256.500
63	      F3	38	470,254.812	17,920,000.000	4,260,140.000
64	      F4	38			
65	      F5	38			
66	      F6	38			
67	      F7	38			
68	      F8	38			
69	      F9	38			
70	      F10	38			
71	      F11	38			
72	      F12	38			
73	      G1	38	352,303.219	11,007,321.000	3,486,726.000
74	      G2	38	137,305.016	8,890,549.000	1,126,887.625
75	      G3	38	417,039.656	9,768,426.000	3,697,359.250
76	      G4	38			
77	      G5	38			
78	      G6	38			
79	      G7	38			
80	      G8	38			
81	      G9	38			
82	      G10	38			
83	      G11	38			
84	      G12	38			
85	      H1	38	271,335.281	8,740,854.000	2,974,640.000
