* Barcode = NA
* Block Type = Fast 96-Well Block (0.1mL)
* Calibration Background is expired  = No
* Calibration Background performed on = 02-24-2022
* Calibration Normalization FAM-ROX is expired = No
* Calibration Normalization FAM-ROX performed on = 02-24-2022
* Calibration Normalization VIC-ROX is expired = No
* Calibration Normalization VIC-ROX performed on = 02-24-2022
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 02-24-2022
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 02-24-2022
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 02-24-2022
* Calibration ROI is expired  = No
* Calibration ROI performed on = 02-24-2022
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 02-24-2022
* Chemistry = TAQMAN
* Comment = NA
* Date Created = 04-27-2022 15:15:13 PM EDT
* Date Modified = 04-27-2022 16:49:39 PM EDT
* Experiment File Name = D:\Applied Biosystems\QuantStudio 12K Flex Software\User Files\experiments\2022-04-27_TSV_false positive-2.eds
* Experiment Name = 2022-04-27_TSV_false positive-2
* Experiment Run Start Time = 04-27-2022 23:32:50 PM EDT
* Experiment Run Stop Time = 04-28-2022 01:06:17 AM EDT
* Experiment Type = Standard Curve
* Instrument Name = 285881139
* Instrument Serial Number = 285881139
* Instrument Type = QuantStudio 12K Flex
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 1, Step 1
* User Name = NA

[Multicomponent Data]
Well	Well Position	Cycle	ROX	FAM	VIC
72	      F12	16			
73	      G1	16	48,142.820	1,356,926.000	365,722.250
74	      G2	16	66,170.781	1,374,661.750	409,794.469
75	      G3	16	73,122.008	1,579,351.750	476,771.344
76	      G4	16	72,485.102	1,697,272.750	520,145.562
77	      G5	16	71,478.516	1,687,392.875	521,901.844
78	      G6	16	115,914.180	1,276,122.125	989,369.438
79	      G7	16	111,451.250	1,248,853.375	866,701.938
80	      G8	16	121,397.297	1,333,941.375	901,431.188
81	      G9	16	108,416.406	1,337,242.125	886,816.750
82	      G10	16	110,481.727	1,449,520.625	893,271.500
83	      G11	16			
84	      G12	16			
85	      H1	16	49,742.789	1,425,192.750	359,163.250
86	      H2	16	65,555.898	1,598,997.750	446,933.969
87	      H3	16	76,993.266	1,863,459.125	536,955.812
88	      H4	16	77,755.969	1,758,670.000	500,155.219
89	      H5	16	74,597.734	1,840,938.250	553,789.938
90	      H6	16	98,910.344	1,272,102.875	830,637.312
91	      H7	16	91,266.906	1,190,821.625	777,090.375
92	      H8	16	105,344.969	1,222,479.625	788,580.750
93	      H9	16	102,073.062	1,332,423.750	794,731.688
94	      H10	16	146,943.359	1,299,638.125	1,283,544.375
95	      H11	16			
96	      H12	16			
1	      A1	17	368,881.625	24,796,210.000	3,627,597.000
2	      A2	17	331,666.094	19,044,336.000	3,898,630.500
3	      A3	17	352,977.469	20,611,502.000	4,322,243.500
4	      A4	17	420,425.656	25,890,506.000	4,817,631.000
5	      A5	17	404,304.719	24,256,492.000	4,360,322.000
6	      A6	17	59,492.105	1,782,714.125	432,668.500
7	      A7	17	71,481.852	1,970,622.000	502,030.250
8	      A8	17	72,520.102	2,062,789.000	522,199.594
9	      A9	17	72,460.102	2,054,794.625	501,212.219
10	      A10	17	77,722.133	2,194,778.250	561,180.562
11	      A11	17	98,914.695	1,433,491.125	724,735.625
12	      A12	17	100,565.906	1,425,225.625	806,324.375
13	      B1	17	356,631.281	21,133,080.000	3,882,144.250
14	      B2	17	392,275.625	18,024,540.000	4,216,328.000
15	      B3	17	429,740.031	22,134,990.000	4,620,101.500
16	      B4	17	412,884.438	22,803,228.000	4,234,898.500
17	      B5	17	416,542.719	23,540,800.000	4,348,155.000
18	      B6	17	66,654.336	1,962,486.750	492,279.344
19	      B7	17	70,789.531	1,928,746.500	501,471.344
20	      B8	17	71,958.672	2,018,207.750	503,592.438
21	      B9	17	67,609.203	2,039,193.750	513,953.062
22	      B10	17	68,655.867	2,025,294.875	484,982.625
23	      B11	17	89,888.953	1,212,470.375	631,860.625
24	      B12	17	109,124.711	1,517,796.375	771,593.438
25	      C1	17	409,843.562	13,370,873.000	4,031,629.000
26	      C2	17	60,022.152	1,483,978.250	458,292.812
27	      C3	17	62,908.414	1,469,376.625	465,458.906
28	      C4	17	411,160.406	7,841,723.500	4,107,444.250
29	      C5	17	469,063.938	10,643,389.000	4,551,415.500
30	      C6	17	59,469.898	1,883,683.125	501,986.656
31	      C7	17	55,025.379	1,831,717.125	489,474.156
32	      C8	17	68,694.375	1,901,745.250	499,727.375
33	      C9	17	67,912.320	1,857,954.250	495,504.875
34	      C10	17	71,583.133	2,114,643.500	448,731.781
35	      C11	17	91,036.750	1,393,217.000	713,175.438
36	      C12	17	105,297.836	1,438,285.500	768,401.375
37	      D1	17	54,440.344	1,589,248.250	380,141.719
38	      D2	17	61,808.320	1,550,697.125	416,180.219
39	      D3	17	56,001.055	1,541,575.625	420,870.719
40	      D4	17	61,001.902	1,590,958.125	446,325.719
41	      D5	17	71,269.070	1,785,579.375	504,725.969
42	      D6	17	262,309.031	1,851,477.375	2,403,218.750
43	      D7	17	75,570.602	1,947,649.250	531,352.688
44	      D8	17	70,482.711	1,925,461.125	490,098.906
45	      D9	17	70,765.352	1,889,868.000	491,540.688
46	      D10	17	58,239.180	1,668,186.000	393,359.219
47	      D11	17	76,642.297	1,041,928.375	528,072.562
48	      D12	17	86,795.602	1,293,138.875	656,485.000
49	      E1	17	55,325.969	1,530,514.375	375,569.531
50	      E2	17	61,505.176	1,492,212.000	420,259.406
51	      E3	17	59,432.801	1,473,082.750	417,748.594
52	      E4	17	66,882.406	1,635,287.500	458,288.250
53	      E5	17	70,582.344	1,805,444.500	497,111.750
54	      E6	17	113,398.008	1,353,409.250	951,804.812
55	      E7	17	109,228.719	1,328,651.875	882,175.312
56	      E8	17	131,364.922	1,314,386.125	1,123,518.125
57	      E9	17	107,066.320	1,363,293.625	897,602.688
58	      E10	17	111,967.461	1,380,974.000	890,971.125
59	      E11	17	95,499.891	1,294,605.875	668,731.625
60	      E12	17	102,068.555	1,453,981.125	768,290.312
61	      F1	17	59,206.152	1,566,778.500	394,745.469
62	      F2	17	63,536.789	1,476,354.125	425,444.281
63	      F3	17	60,157.504	1,483,208.125	420,686.812
64	      F4	17	133,092.422	1,722,088.625	1,102,551.875
65	      F5	17	68,494.578	1,696,958.000	497,322.750
66	      F6	17	110,656.742	1,310,322.375	909,893.688
67	      F7	17	98,441.961	1,282,173.125	792,361.812
68	      F8	17	109,561.562	1,329,558.500	868,793.125
69	      F9	17	95,871.094	1,217,837.000	821,362.000
70	      F10	17	101,204.047	1,377,630.375	804,539.375
71	      F11	17			
72	      F12	17			
73	      G1	17	52,799.891	1,414,870.750	415,684.844
74	      G2	17	66,142.898	1,432,697.375	411,039.906
75	      G3	17	73,187.625	1,644,997.875	478,045.938
76	      G4	17	72,282.383	1,768,430.125	521,789.188
77	      G5	17	71,561.562	1,759,485.625	523,182.406
78	      G6	17	118,908.195	1,328,179.500	1,020,549.750
79	      G7	17	113,906.844	1,297,829.500	891,286.188
80	      G8	17	123,523.320	1,386,356.375	925,677.062
81	      G9	17	110,789.906	1,391,017.500	911,303.250
82	      G10	17	113,103.008	1,509,656.500	917,650.625
83	      G11	17			
84	      G12	17			
85	      H1	17	49,989.023	1,488,493.875	360,089.500
86	      H2	17	65,106.797	1,668,124.000	447,720.906
87	      H3	17	76,964.195	1,944,705.625	538,570.375
88	      H4	17	77,652.258	1,835,557.750	500,994.969
89	      H5	17	74,968.734	1,922,603.375	557,916.688
90	      H6	17	100,677.891	1,323,076.500	849,020.562
91	      H7	17	92,506.984	1,240,000.375	792,966.062
92	      H8	17	106,995.000	1,274,229.000	806,112.062
93	      H9	17	103,805.609	1,385,250.250	812,229.312
94	      H10	17	193,185.031	1,327,836.000	1,757,202.875
95	      H11	17			
96	      H12	17			
1	      A1	18	371,409.156	24,942,006.000	3,649,746.000
2	      A2	18	333,384.219	19,114,732.000	3,960,022.500
3	      A3	18	355,667.812	20,656,626.000	4,382,634.000
4	      A4	18	422,595.375	26,011,530.000	4,874,962.500
5	      A5	18	406,226.562	24,448,466.000	4,422,614.000
6	      A6	18	59,756.488	1,858,195.125	434,266.094
7	      A7	18	71,367.078	2,050,899.250	504,395.469
8	      A8	18	72,662.336	2,147,453.000	523,831.750
9	      A9	18	72,501.398	2,139,869.000	501,749.062
10	      A10	18	77,827.422	2,286,734.500	562,655.500
11	      A11	18	99,058.070	1,484,308.375	731,352.062
12	      A12	18	101,865.805	1,478,358.250	822,017.188
13	      B1	18	358,719.625	21,281,170.000	3,945,694.000
14	      B2	18	394,153.156	18,294,330.000	4,319,920.500
15	      B3	18	431,719.156	22,401,440.000	4,712,285.500
16	      B4	18	414,241.000	23,081,752.000	4,303,674.000
17	      B5	18	419,206.469	23,851,260.000	4,419,261.500
18	      B6	18	66,710.070	2,043,129.125	493,853.375
19	      B7	18	70,870.461	2,003,717.375	503,417.812
20	      B8	18	72,068.719	2,098,849.250	505,730.188
21	      B9	18	68,029.773	2,121,863.750	515,567.312
22	      B10	18	68,741.445	2,107,574.250	486,315.062
23	      B11	18	90,010.641	1,255,737.250	637,209.750
24	      B12	18	110,152.336	1,569,676.000	783,229.750
25	      C1	18	412,955.906	14,468,639.000	4,067,264.750
26	      C2	18	73,596.625	1,568,082.375	600,208.375
27	      C3	18	77,460.953	1,553,795.250	614,679.125
28	      C4	18	437,395.688	9,283,703.000	4,376,640.000
29	      C5	18	486,237.312	12,230,686.000	4,730,913.000
30	      C6	18	59,563.836	1,957,462.250	503,633.656
31	      C7	18	55,051.297	1,908,547.125	490,731.062
32	      C8	18	68,724.078	1,978,906.000	501,319.250
33	      C9	18	68,032.953	1,931,938.000	496,598.125
34	      C10	18	71,439.164	2,201,241.000	450,086.750
35	      C11	18	91,684.836	1,440,509.625	719,876.000
36	      C12	18	106,403.477	1,488,170.750	781,748.500
37	      D1	18	55,538.773	1,652,809.375	390,694.188
38	      D2	18	61,596.969	1,612,309.625	416,627.031
39	      D3	18	55,965.008	1,605,663.625	422,325.125
40	      D4	18	60,996.023	1,655,232.125	447,227.594
41	      D5	18	71,427.328	1,854,201.625	507,018.781
42	      D6	18	292,257.938	1,907,486.625	2,707,882.000
43	      D7	18	75,872.305	2,023,220.125	537,542.562
44	      D8	18	70,765.406	2,004,470.125	492,201.062
45	      D9	18	70,722.344	1,966,243.000	493,289.469
46	      D10	18	58,217.961	1,736,063.875	394,539.688
47	      D11	18	76,773.539	1,080,300.000	531,707.312
48	      D12	18	87,468.398	1,340,383.125	667,734.125
49	      E1	18	55,253.906	1,594,536.000	376,805.906
50	      E2	18	61,491.980	1,551,658.625	421,208.438
51	      E3	18	59,381.086	1,533,195.500	419,368.375
52	      E4	18	66,891.438	1,699,011.750	459,986.875
53	      E5	18	70,926.250	1,878,011.875	498,811.156
54	      E6	18	116,125.117	1,401,891.125	978,849.938
55	      E7	18	111,413.047	1,377,008.125	905,327.875
56	      E8	18	179,368.297	1,333,764.625	1,590,561.250
57	      E9	18	109,411.672	1,410,772.250	926,173.750
58	      E10	18	114,101.203	1,431,672.375	914,027.750
59	      E11	18	95,893.523	1,340,031.375	674,356.062
60	      E12	18	103,072.695	1,508,031.250	781,367.000
61	      F1	18	59,075.223	1,630,512.250	395,276.469
62	      F2	18	63,729.285	1,531,005.375	427,040.562
63	      F3	18	60,387.051	1,540,848.250	424,640.156
64	      F4	18	157,098.688	1,775,379.625	1,333,695.250
65	      F5	18	68,552.781	1,765,480.125	498,918.281
66	      F6	18	112,594.102	1,355,736.875	933,844.500
67	      F7	18	100,105.922	1,328,232.250	810,113.750
68	      F8	18	111,625.508	1,376,705.625	890,572.000
69	      F9	18	97,716.367	1,263,662.000	841,209.438
70	      F10	18	102,680.344	1,426,142.125	821,700.312
71	      F11	18			
72	      F12	18			
73	      G1	18	69,310.773	1,463,800.750	575,594.812
74	      G2	18	66,178.805	1,488,746.500	412,017.094
75	      G3	18	73,424.727	1,709,250.250	479,283.406
76	      G4	18	72,257.281	1,837,672.375	523,149.531
77	      G5	18	71,813.742	1,827,441.375	525,536.250
78	      G6	18	121,386.922	1,378,623.500	1,051,843.125
79	      G7	18	116,011.945	1,346,369.750	914,995.000
80	      G8	18	125,869.586	1,438,029.500	949,744.000
81	      G9	18	112,964.477	1,442,884.500	936,207.562
82	      G10	18	115,282.906	1,565,339.375	942,343.750
83	      G11	18			
84	      G12	18			
85	      H1	18	50,196.465	1,548,573.750	361,940.375
86	      H2	18	65,069.465	1,734,610.750	448,861.406
87	      H3	18	76,730.875	2,020,360.125	540,340.625
88	      H4	18	77,688.086	1,908,545.000	502,425.000
89	      H5	18	76,428.938	2,000,412.000	576,768.438
90	      H6	18	102,109.781	1,371,117.125	867,324.875
91	      H7	18	93,986.758	1,287,551.875	808,223.625
92	      H8	18	108,986.078	1,322,809.875	822,990.062
93	      H9	18	106,193.914	1,436,235.000	836,910.938
94	      H10	18	245,491.203	1,346,689.750	2,298,180.500
95	      H11	18			
96	      H12	18			
1	      A1	19	372,962.062	25,036,926.000	3,682,030.750
2	      A2	19	334,643.906	19,164,912.000	4,015,893.000
3	      A3	19	357,615.938	20,682,154.000	4,427,969.000
4	      A4	19	424,026.250	26,087,342.000	4,923,794.000
5	      A5	19	408,501.438	24,582,988.000	4,480,026.500
6	      A6	19	59,967.973	1,927,684.125	436,952.125
7	      A7	19	71,675.867	2,130,467.250	506,065.875
8	      A8	19	72,507.945	2,230,604.750	526,959.312
9	      A9	19	72,625.945	2,220,535.750	502,931.031
10	      A10	19	78,031.734	2,372,232.250	564,955.875
11	      A11	19	99,370.344	1,532,298.000	738,058.938
12	      A12	19	102,843.672	1,529,638.375	836,898.812
13	      B1	19	359,600.125	21,385,368.000	4,005,749.250
14	      B2	19	395,432.125	18,471,390.000	4,415,248.000
15	      B3	19	433,466.281	22,588,876.000	4,795,071.500
16	      B4	19	414,996.875	23,279,900.000	4,364,835.500
17	      B5	19	421,384.156	24,058,570.000	4,479,104.000
18	      B6	19	66,987.734	2,120,940.750	495,366.062
19	      B7	19	71,091.156	2,076,525.750	505,347.125
20	      B8	19	72,069.711	2,177,116.000	507,534.344
21	      B9	19	67,822.492	2,201,778.750	516,778.500
22	      B10	19	68,756.453	2,182,949.250	487,559.219
23	      B11	19	90,657.930	1,296,470.000	642,961.750
24	      B12	19	111,195.859	1,621,204.375	795,664.125
25	      C1	19	414,966.938	15,373,413.000	4,103,211.750
26	      C2	19	105,235.000	1,697,148.125	911,209.938
27	      C3	19	114,509.555	1,679,171.500	980,469.875
28	      C4	19	454,170.500	10,532,636.000	4,549,332.000
29	      C5	19	496,204.438	13,525,619.000	4,838,956.000
30	      C6	19	59,568.934	2,030,170.875	505,482.688
31	      C7	19	55,299.723	1,981,230.000	492,385.125
32	      C8	19	69,149.984	2,052,996.000	502,543.688
33	      C9	19	67,932.438	2,002,057.375	498,512.469
34	      C10	19	71,465.766	2,283,968.250	451,142.062
35	      C11	19	92,989.406	1,487,003.750	732,853.000
36	      C12	19	107,100.383	1,536,546.625	794,807.000
37	      D1	19	60,102.875	1,710,404.625	438,926.688
38	      D2	19	61,586.273	1,670,322.250	417,774.125
39	      D3	19	56,059.523	1,669,441.375	423,465.656
40	      D4	19	61,085.027	1,717,050.750	448,581.406
41	      D5	19	71,785.336	1,921,465.375	511,173.938
42	      D6	19	321,033.562	1,959,411.125	2,991,456.250
43	      D7	19	77,114.195	2,096,242.250	552,856.125
44	      D8	19	70,816.164	2,079,538.125	494,100.281
45	      D9	19	70,849.320	2,037,871.250	494,131.125
46	      D10	19	58,235.363	1,800,342.375	395,834.719
47	      D11	19	77,001.969	1,116,564.500	536,430.000
48	      D12	19	88,393.562	1,385,190.875	678,708.625
49	      E1	19	55,292.891	1,654,504.250	378,756.500
50	      E2	19	61,347.449	1,608,992.500	423,306.250
51	      E3	19	59,435.336	1,589,643.250	420,590.125
52	      E4	19	66,996.102	1,761,275.000	461,183.844
53	      E5	19	71,320.438	1,947,574.875	499,903.938
54	      E6	19	118,652.516	1,447,309.625	1,006,450.750
55	      E7	19	113,689.664	1,421,447.125	928,051.312
56	      E8	19	234,274.672	1,346,446.875	2,123,874.750
57	      E9	19	112,737.961	1,458,215.500	966,011.375
58	      E10	19	116,007.016	1,481,084.625	937,325.875
59	      E11	19	96,565.984	1,384,027.000	679,851.688
60	      E12	19	104,382.562	1,557,970.750	794,854.688
61	      F1	19	58,844.285	1,689,792.875	396,703.562
62	      F2	19	63,805.617	1,584,658.125	430,593.531
63	      F3	19	62,236.555	1,594,281.625	442,013.906
64	      F4	19	181,228.734	1,825,503.375	1,571,511.500
65	      F5	19	68,473.555	1,831,831.375	501,058.531
66	      F6	19	114,634.188	1,401,704.625	958,158.938
67	      F7	19	101,717.672	1,371,581.000	827,492.312
68	      F8	19	113,553.438	1,422,318.750	911,666.688
69	      F9	19	99,330.156	1,307,841.625	859,863.375
70	      F10	19	104,244.992	1,473,299.625	838,865.250
71	      F11	19			
72	      F12	19			
73	      G1	19	88,781.773	1,509,412.625	759,187.938
74	      G2	19	66,200.289	1,542,302.000	413,547.094
75	      G3	19	73,460.117	1,770,628.875	481,106.688
76	      G4	19	72,597.273	1,903,016.250	525,119.375
77	      G5	19	71,954.000	1,894,786.750	527,754.688
78	      G6	19	124,350.695	1,426,929.750	1,082,970.125
79	      G7	19	118,193.594	1,392,803.000	937,790.750
80	      G8	19	128,063.602	1,486,944.000	972,780.688
81	      G9	19	115,195.039	1,491,593.875	961,275.875
82	      G10	19	117,637.219	1,616,905.250	968,290.938
83	      G11	19			
84	      G12	19			
85	      H1	19	50,392.473	1,606,510.625	364,036.438
86	      H2	19	65,293.426	1,797,326.625	450,474.812
87	      H3	19	76,707.727	2,094,549.125	542,157.625
88	      H4	19	77,926.625	1,976,612.750	504,505.625
89	      H5	19	83,308.305	2,070,815.750	650,660.250
90	      H6	19	103,446.469	1,419,449.750	885,530.062
91	      H7	19	95,610.727	1,332,977.375	822,462.188
92	      H8	19	110,418.375	1,368,569.250	839,367.188
93	      H9	19	110,565.812	1,483,262.125	886,130.000
94	      H10	19	301,604.469	1,359,943.750	2,888,115.250
95	      H11	19			
96	      H12	19			
1	      A1	20	374,754.656	25,123,446.000	3,698,469.500
2	      A2	20	335,584.750	19,194,728.000	4,057,767.500
3	      A3	20	359,229.469	20,695,828.000	4,458,575.500
4	      A4	20	426,135.781	26,148,156.000	4,957,561.000
5	      A5	20	410,115.531	24,683,042.000	4,523,015.500
6	      A6	20	59,846.707	1,996,742.500	438,576.406
7	      A7	20	72,361.414	2,207,175.500	507,755.188
8	      A8	20	72,045.625	2,309,416.000	528,801.688
9	      A9	20	72,741.703	2,297,548.500	504,841.375
10	      A10	20	78,095.586	2,455,750.500	567,274.375
11	      A11	20	99,942.547	1,578,542.500	743,744.625
12	      A12	20	103,957.547	1,579,914.375	853,318.250
13	      B1	20	360,716.000	21,462,008.000	4,053,044.750
14	      B2	20	396,788.062	18,595,740.000	4,493,272.000
15	      B3	20	435,598.688	22,721,196.000	4,868,066.000
16	      B4	20	416,684.625	23,419,508.000	4,418,554.500
17	      B5	20	422,589.812	24,211,274.000	4,528,680.000
18	      B6	20	67,191.625	2,194,038.000	496,928.094
19	      B7	20	71,207.984	2,144,597.000	506,892.031
20	      B8	20	72,133.297	2,251,633.000	509,058.781
21	      B9	20	67,785.266	2,278,399.250	518,014.500
22	      B10	20	68,875.891	2,257,318.250	488,559.812
23	      B11	20	90,828.219	1,335,868.375	647,977.500
24	      B12	20	112,798.141	1,669,790.375	808,276.500
25	      C1	20	417,160.906	16,133,149.000	4,139,303.500
26	      C2	20	138,372.953	1,881,213.000	1,241,746.500
27	      C3	20	155,734.562	1,867,293.875	1,394,015.375
28	      C4	20	463,525.656	11,593,091.000	4,643,366.500
29	      C5	20	502,318.125	14,608,908.000	4,894,275.500
30	      C6	20	59,643.531	2,100,330.250	507,213.594
31	      C7	20	55,551.977	2,051,665.875	493,610.812
32	      C8	20	69,193.914	2,122,987.250	504,130.812
33	      C9	20	67,541.977	2,069,236.750	500,626.969
34	      C10	20	71,787.008	2,362,557.000	452,826.625
35	      C11	20	97,454.102	1,532,111.125	784,636.938
36	      C12	20	108,121.508	1,584,507.625	807,995.500
37	      D1	20	77,846.789	1,761,193.250	614,603.125
38	      D2	20	61,716.531	1,728,320.000	418,882.219
39	      D3	20	56,418.340	1,732,843.500	424,865.156
40	      D4	20	61,423.816	1,775,240.250	449,582.344
41	      D5	20	77,122.141	1,984,971.625	568,697.062
42	      D6	20	347,303.469	2,009,606.875	3,250,674.500
43	      D7	20	83,245.438	2,163,729.000	611,531.625
44	      D8	20	70,743.117	2,149,617.250	495,955.938
45	      D9	20	71,384.758	2,106,621.750	495,714.500
46	      D10	20	58,492.141	1,863,001.875	397,277.656
47	      D11	20	77,732.703	1,150,884.875	540,269.062
48	      D12	20	89,863.047	1,428,003.875	691,161.438
49	      E1	20	55,634.395	1,712,857.375	380,495.688
50	      E2	20	61,323.645	1,663,574.625	424,782.062
51	      E3	20	59,270.238	1,642,503.250	421,703.656
52	      E4	20	67,003.039	1,819,816.750	462,918.156
53	      E5	20	71,269.102	2,014,776.250	501,752.000
54	      E6	20	121,217.016	1,490,227.250	1,034,033.688
55	      E7	20	115,823.109	1,463,467.625	951,353.562
56	      E8	20	289,465.094	1,355,467.875	2,671,058.000
57	      E9	20	122,492.078	1,500,158.375	1,062,542.875
58	      E10	20	118,175.578	1,527,803.250	961,817.562
59	      E11	20	97,225.945	1,428,332.125	684,681.562
60	      E12	20	105,750.984	1,608,207.875	808,590.688
61	      F1	20	58,835.473	1,748,267.125	397,916.531
62	      F2	20	64,706.812	1,636,064.375	442,568.406
63	      F3	20	69,072.742	1,643,394.250	514,237.156
64	      F4	20	206,526.469	1,872,040.375	1,818,285.625
65	      F5	20	68,535.086	1,895,567.125	503,147.375
66	      F6	20	116,888.031	1,443,560.875	982,394.375
67	      F7	20	103,140.281	1,412,038.750	844,050.375
68	      F8	20	115,396.117	1,466,139.750	933,271.500
69	      F9	20	101,008.203	1,351,651.125	878,938.688
70	      F10	20	105,736.938	1,519,605.125	858,327.750
71	      F11	20			
72	      F12	20			
73	      G1	20	108,365.914	1,553,200.375	944,736.625
74	      G2	20	66,315.391	1,593,683.875	415,225.500
75	      G3	20	73,371.438	1,829,864.375	482,784.500
76	      G4	20	72,665.781	1,966,877.875	526,482.750
77	      G5	20	71,944.383	1,956,018.500	529,415.000
78	      G6	20	127,037.953	1,470,959.375	1,114,612.750
79	      G7	20	120,226.602	1,436,556.250	961,200.188
80	      G8	20	130,799.234	1,533,132.625	995,707.562
81	      G9	20	117,933.102	1,537,682.500	985,526.375
82	      G10	20	120,406.008	1,668,555.375	994,890.750
83	      G11	20			
84	      G12	20			
85	      H1	20	50,639.211	1,662,697.375	365,502.344
86	      H2	20	65,445.898	1,857,632.750	452,316.500
